,geno,dcc,passed,age_group,animal
0,wt,0.09263405637636057,False,Young,caf90
0,wt,0.5764950843859569,True,Young,caf90
0,wt,0.1882351413599761,True,Young,caf90
0,wt,0.3607906915302441,False,Young,caf90
0,wt,0.23528030829962088,False,Young,caf90
0,wt,0.3025040924263347,False,Young,caf90
0,wt,0.18634607363830935,True,Young,caf90
0,wt,0.12354304190488574,False,Young,caf90
0,wt,0.3706124837531435,False,Young,caf90
0,wt,0.14503049018992664,True,Young,caf90
0,wt,1.033843080535885,False,Young,caf90
0,wt,2.8472231607119407,False,Young,caf90
0,wt,0.132134791781634,True,Young,caf90
0,wt,0.11713482378124818,True,Young,caf90
0,wt,0.29167614490035687,False,Young,caf90
0,wt,0.12064020395309272,True,Young,caf90
0,wt,0.08934843980105622,True,Young,caf90
0,wt,0.0498813362711823,True,Young,caf90
0,wt,0.15303347974543824,True,Young,caf90
0,wt,1.746663281391897,False,Young,caf90
0,wt,0.2297602181356848,True,Mid,caf90
0,wt,0.4959219427625159,False,Mid,caf90
0,wt,0.923986847435017,False,Mid,caf90
0,wt,0.16770796220732676,False,Mid,caf90
0,wt,0.006005926205868484,True,Young,caf90
0,wt,0.01900248330232679,True,Young,caf90
0,wt,0.04239101006320589,True,Young,caf90
0,wt,0.11529394498293866,True,Young,caf90
0,wt,0.08292508923753172,True,Young,caf90
0,wt,0.13930195115997734,True,Young,caf90
0,wt,0.14078517415168146,True,Young,caf97
0,wt,0.27248916548935065,,Young,caf97
0,wt,0.3442081194514721,,Young,caf97
0,wt,0.042157832646045224,True,Young,caf97
0,wt,0.0415896058796954,,Young,caf97
0,wt,0.021056498514383293,True,Young,caf97
0,wt,0.4097671589471328,,Young,caf97
0,wt,0.01982010277885693,False,Young,caf97
0,wt,0.06096151104024927,,Young,caf97
0,wt,0.20300748383421663,,Young,caf97
0,wt,0.2903329978154148,False,Young,caf97
0,wt,0.2705792207610165,,Young,caf97
0,wt,0.05941044926251382,,Young,caf97
0,wt,0.11692048801931798,True,Young,caf97
0,wt,0.16886010898162063,,Young,caf97
0,wt,0.6406181686594257,,Young,caf97
0,wt,0.5468842641757825,,Young,caf97
0,wt,0.14591542162947657,,Young,caf97
0,wt,0.04595109717424628,True,Young,caf97
0,wt,0.05611414946167259,,Young,caf97
0,wt,0.08615022402825567,,Young,caf97
0,wt,0.09823930484722465,,Young,caf97
0,wt,0.02280115951247952,True,Young,caf97
0,wt,0.007361976545585458,True,Young,caf97
0,wt,0.13191110233237557,,Young,caf97
0,wt,0.01857325328786419,True,Young,caf97
0,wt,0.3789471744913211,,Young,caf97
0,wt,0.2957547785521222,False,Young,caf97
0,wt,0.45183906222257275,False,Young,caf97
0,wt,0.19924395111054327,True,Young,caf97
0,wt,0.16987042606551916,,Young,caf97
0,wt,0.04485588855192413,True,Young,caf97
0,wt,0.3711269317819901,False,Young,caf97
0,wt,0.1537410945486437,False,Young,caf97
0,wt,0.027246058524861172,,Young,caf97
0,wt,0.06755498417309358,,Young,caf97
0,wt,0.26715712262288305,,Young,caf97
0,wt,0.4308200966297677,,Young,caf97
0,wt,0.585541017901938,,Young,caf97
0,wt,0.39534649588791515,,Young,caf97
0,wt,0.5827823279748245,False,Young,caf97
0,wt,0.3113936990669337,,Young,caf97
0,wt,0.5108985854117885,,Young,caf97
0,wt,0.09096572409307568,,Young,caf97
0,wt,0.37560263728693877,,Young,caf97
0,wt,0.4794727996264523,False,Young,caf97
0,wt,0.6923212160386787,False,Young,caf97
0,wt,0.3709327128034581,False,Young,caf97
0,wt,0.058246211442652296,,Young,caf97
0,wt,0.3582149570734461,False,Young,caf97
0,wt,0.0814382458168923,True,Young,caf97
0,wt,0.28446046023807425,,Young,caf97
0,wt,0.18366544122524786,,Young,caf97
0,wt,0.5894039999403535,False,Mid,caf42
0,wt,1.2975647552765712,False,Mid,caf42
0,wt,1.266163958872806,False,Mid,caf42
0,wt,0.2789383694554779,False,Mid,caf42
0,wt,0.6193779330063784,False,Mid,caf42
0,wt,0.4650492291100723,False,Mid,caf42
0,wt,1.4269287000168713,False,Mid,caf42
0,wt,2.9258254754525526,False,Mid,caf42
0,wt,3.1850923810746616,False,Mid,caf42
0,wt,3.2840626890675564,False,Mid,caf42
0,wt,3.4843422470514507,False,Mid,caf42
0,wt,2.725353179187737,False,Mid,caf42
0,wt,0.2003991133453331,False,Mid,caf42
0,wt,0.014864702900670324,False,Mid,caf42
0,wt,0.07338224289334971,True,Mid,caf42
0,wt,0.2603389962759668,False,Mid,caf42
0,wt,0.2908201137492741,True,Mid,caf42
0,wt,0.23910650426959124,True,Mid,caf42
0,wt,0.3564186398600644,True,Mid,caf42
0,wt,0.4131313436391941,,Mid,caf42
0,wt,0.47286653219779495,,Mid,caf42
0,wt,0.5247598850500443,False,Mid,caf42
0,wt,0.008713355143150414,False,Mid,caf42
0,wt,0.20733054706737097,False,Mid,caf42
0,wt,0.3244149330356789,False,Mid,caf42
0,wt,0.2544184682180788,False,Mid,caf42
0,wt,0.3062393699461683,False,Mid,caf42
0,wt,0.30073659831953314,False,Mid,caf42
0,wt,0.6248083843377297,False,Mid,caf42
0,wt,0.41683837690990333,False,Mid,caf42
0,wt,0.5423427140795591,False,Mid,caf42
0,wt,0.3826947507902867,False,Mid,caf42
0,wt,0.39950801870069785,False,Mid,caf42
0,wt,0.8050443062460906,False,Mid,caf42
0,wt,0.20315717898538277,False,Mid,caf42
0,wt,0.15933306289682303,True,Mid,caf42
0,wt,0.5506324900823338,False,Mid,caf42
0,wt,0.5242977884120368,False,Mid,caf42
0,wt,0.6842448551921563,False,Mid,caf42
0,wt,0.8873631999027534,False,Mid,caf42
0,wt,0.7019755977421724,False,Mid,caf42
0,wt,0.6888682732852858,False,Mid,caf42
0,wt,0.37493930869291003,False,Mid,caf42
0,wt,0.5079840561411004,False,Mid,caf42
0,wt,0.3133753662928114,False,Mid,caf42
0,wt,0.6945090946779262,False,Mid,caf42
0,wt,1.4315147560679105,False,Mid,caf42
0,wt,0.08840621042258467,False,Mid,caf42
0,wt,0.661356240168504,False,Mid,caf42
0,wt,0.4423159029251711,False,Mid,caf42
0,wt,0.21764461550573144,False,Mid,caf42
0,wt,0.12599983574943718,True,Mid,caf42
0,wt,0.43631553968032577,False,Mid,caf42
0,wt,0.14242089882380404,True,Mid,caf42
0,wt,0.33156576839614127,False,Mid,caf42
0,wt,0.5424310984305218,False,Mid,caf42
0,wt,0.16549257679864682,True,Mid,caf42
0,wt,0.45933065775762394,False,Mid,caf42
0,wt,0.07595286458973405,False,Mid,caf42
0,wt,0.20558573401574787,False,Mid,caf42
0,wt,0.01230567950711614,True,Mid,caf42
0,wt,0.3755934390553546,True,Mid,caf42
0,wt,0.7226598979515684,,Mid,caf42
0,wt,0.5587492851412952,False,Mid,caf42
0,wt,0.026881759848824682,False,Mid,caf42
0,wt,0.19467183339804572,False,Mid,caf42
0,wt,0.10094024878720464,True,Mid,caf42
0,wt,0.3989196197243434,False,Mid,caf42
0,wt,0.24367661646586813,False,Mid,caf42
0,wt,0.36281960785255807,False,Mid,caf42
0,wt,0.27692017361867793,False,Mid,caf42
0,wt,0.2303179991419515,False,Mid,caf42
0,wt,0.2292560486560964,False,Mid,caf42
0,wt,0.8957646215190853,False,Mid,caf42
0,wt,0.19444320726458852,False,Mid,caf42
0,wt,0.37471536275613526,False,Mid,caf42
0,wt,0.6753404447779869,False,Mid,caf42
0,wt,0.25953023080615023,True,Mid,caf42
0,wt,0.063614029072953,False,Mid,caf42
0,wt,0.21531718124025878,False,Mid,caf42
0,wt,0.12291403569454484,False,Mid,caf42
0,wt,0.31172823201996525,False,Mid,caf42
0,wt,0.2679472724483536,True,Mid,caf42
0,wt,0.10473693552235419,True,Mid,caf42
0,wt,0.15317456015030206,True,Mid,caf42
0,wt,0.49505325028755776,False,Mid,caf42
0,wt,0.687715300232163,False,Mid,caf42
0,wt,0.502745487574136,False,Mid,caf42
0,wt,0.3635929559080697,False,Mid,caf42
0,wt,0.046172318579035476,True,Mid,caf42
0,wt,0.15711540092434295,False,Mid,caf42
0,wt,1.0229063759411017,False,Mid,caf42
0,wt,0.20007889534215528,False,Mid,caf42
0,wt,0.01318339093748766,True,Mid,caf42
0,wt,0.041761900054348544,False,Mid,caf42
0,wt,0.33694951872305334,False,Mid,caf42
0,wt,0.061306852542406975,True,Mid,caf42
0,wt,0.44407803353948205,False,Mid,caf42
0,wt,0.5431427131296755,False,Mid,caf42
0,wt,0.7977627711040838,False,Old,caf88
0,wt,0.5453539699895857,False,Old,caf88
0,wt,0.09743599510254852,False,Old,caf88
0,wt,0.17344883170030312,False,Old,caf88
0,wt,0.42344202873085224,False,Old,caf88
0,wt,0.25787510501677313,False,Old,caf88
0,wt,0.6387958839299364,False,Old,caf88
0,wt,0.02285217024960251,True,Old,caf88
0,wt,0.4218783524227516,False,Old,caf88
0,wt,0.1999740650753481,False,Old,caf88
0,wt,0.11836628519864867,False,Old,caf88
0,wt,0.12409043669030995,False,Old,caf88
0,wt,0.00039906894857200115,,Old,caf77
0,wt,0.04716680166315612,,Old,caf77
0,wt,0.11194576179114801,,Old,caf77
0,wt,0.5664880270787356,,Old,caf77
0,wt,0.05244382131313108,,Old,caf77
0,wt,0.3050418860716415,,Old,caf77
0,wt,0.0030749429782017668,,Old,caf77
0,wt,0.10851100820481863,True,Old,caf77
0,wt,0.011899765964612286,True,Old,caf77
0,wt,0.12248496105798745,True,Old,caf77
0,wt,0.03519014168552914,True,Old,caf77
0,wt,0.026487838272599262,True,Old,caf77
0,wt,0.029790641694404263,True,Old,caf77
0,wt,0.010140578481299567,True,Old,caf77
0,wt,0.14316514671117497,,Old,caf77
0,wt,0.3048594779454077,,Old,caf77
0,wt,0.030960488296830624,True,Old,caf77
0,wt,0.04618208080632158,True,Old,caf77
0,wt,0.035626397045077196,True,Old,caf77
0,wt,0.00843425727338687,True,Old,caf77
0,wt,0.002413708901147782,True,Old,caf77
0,wt,0.07876348573150316,True,Old,caf77
0,wt,0.10014203704958557,,Old,caf77
0,wt,0.17856731302401596,,Old,caf77
0,wt,0.08652695152378964,True,Old,caf77
0,wt,0.09638483208876925,True,Old,caf77
0,wt,0.09697434882796307,False,Old,caf77
0,wt,0.036522424522678065,True,Old,caf77
0,wt,0.012856454958570351,True,Old,caf77
0,wt,0.02656565526043142,True,Old,caf77
0,wt,0.0631613689518038,True,Old,caf77
0,wt,0.11952818455318437,,Old,caf77
0,wt,0.12728882056885826,True,Old,caf77
0,wt,0.26602560480700066,True,Old,caf77
0,wt,0.14733667787635907,,Old,caf77
0,wt,0.10394012601474878,,Old,caf77
0,wt,0.06299199876731176,True,Old,caf77
0,wt,0.17920315396937303,True,Old,caf77
0,wt,0.046260573402405525,True,Old,caf77
0,wt,0.08055446548233225,True,Old,caf77
0,wt,0.21978430542027483,False,Old,caf77
0,wt,0.05251106908842007,False,Old,caf77
0,wt,0.2952549637145585,True,Old,caf77
0,wt,0.2254866446100401,True,Old,caf77
0,wt,0.1615267706672736,True,Old,caf77
0,wt,0.048199004378452814,False,Old,caf77
0,wt,0.115978049805737,True,Old,caf77
0,wt,0.0010584639745729874,False,Old,caf77
0,wt,0.20713070535517142,True,Old,caf77
0,wt,0.12654380044783164,True,Old,caf77
0,wt,0.04614901580602426,True,Old,caf77
0,wt,0.10713971202019423,True,Old,caf77
0,wt,0.20389552069574512,False,Old,caf77
0,wt,0.004521306548914028,False,Old,caf77
0,wt,0.14212651216899075,False,Old,caf77
0,wt,0.0018985247538232386,True,Old,caf77
0,wt,0.23470232587162143,False,Old,caf77
0,wt,0.008895003427859649,True,Old,caf77
0,wt,0.20370420554575053,False,Old,caf77
0,wt,0.6806813400098457,False,Old,caf77
0,wt,0.1444241623795277,True,Old,caf77
0,wt,0.20780086836517242,False,Old,caf77
0,wt,0.1259150940064213,False,Old,caf77
0,wt,0.11902333757387074,True,Old,caf77
0,wt,0.011070484441201067,True,Old,caf77
0,wt,0.5729249515606945,False,Old,caf77
0,wt,0.09411177041643426,False,Old,caf77
0,wt,0.04902450207566589,False,Old,caf77
0,wt,0.08692098707200979,False,Old,caf77
0,wt,0.22014362923821262,True,Old,caf77
0,wt,0.5018349584870831,True,Old,caf77
0,wt,0.22680575455985874,True,Old,caf77
0,wt,0.6848605650333661,False,Old,caf77
0,wt,0.431148705749115,True,Young,caf94
0,wt,0.17430012646865933,,Young,caf94
0,wt,0.007680469358148256,True,Young,caf94
0,wt,0.022386644176532022,,Young,caf94
0,wt,0.05878727851598242,,Young,caf94
0,wt,0.03766871497541446,True,Young,caf94
0,wt,0.0991170507516752,True,Young,caf94
0,wt,0.21727334409464616,False,Young,caf94
0,wt,1.029253891264381,,Young,caf94
0,wt,0.3274911977102717,True,Young,caf94
0,wt,0.0027758712890537662,,Young,caf94
0,wt,0.1429812507716206,True,Young,caf94
0,wt,0.1175199136478442,True,Young,caf94
0,wt,0.34749464758416027,False,Young,caf94
0,wt,0.04906244497447387,,Young,caf94
0,wt,0.43796813949866276,False,Young,caf94
0,wt,0.0754338922464669,,Young,caf94
0,wt,0.07323410436651168,True,Young,caf94
0,wt,0.003616832180404206,True,Young,caf94
0,wt,0.2373454188498232,,Young,caf94
0,wt,0.28941609169966576,False,Young,caf94
0,wt,0.30742591840123734,False,Young,caf94
0,wt,0.13894292716827383,,Young,caf94
0,wt,0.1717213694157329,False,Mid,caf94
0,wt,0.21705681767199703,True,Mid,caf94
0,wt,0.06356653290470915,,Mid,caf94
0,wt,0.24347526832095068,True,Old,caf82
0,wt,0.0955123055730367,True,Old,caf82
0,wt,0.2788745801326966,True,Old,caf82
0,wt,0.9748507362770613,,Old,caf82
0,wt,0.662398162419265,,Old,caf82
0,wt,0.1803992371689631,True,Old,caf82
0,wt,0.03729310815021081,,Old,caf82
0,wt,0.04295374750049019,True,Old,caf82
0,wt,0.13054567339625223,False,Old,caf82
0,e4,0.1294377755194176,True,Old,caf61
0,e4,0.09216887193719692,False,Old,caf61
0,e4,0.07320729839121909,True,Old,caf61
0,e4,0.12543477816643556,False,Old,caf61
0,e4,0.1878405258284952,True,Old,caf61
0,e4,0.33588880958088896,False,Old,caf61
0,e4,0.08465994654188425,True,Old,caf61
0,e4,0.22823768290955027,False,Old,caf61
0,e4,0.35153469193418796,True,Old,caf61
0,e4,0.02235790904718371,True,Old,caf61
0,e4,0.3757649740659297,False,Old,caf61
0,e4,0.12116014193015978,True,Old,caf61
0,e4,0.08371198816021619,True,Old,caf61
0,e4,0.13222436170022123,True,Old,caf61
0,e4,0.3025699866134759,False,Old,caf61
0,e4,0.3263647897869326,True,Old,caf61
0,e4,0.30893000797938464,True,Old,caf61
0,e4,0.41231415085926404,True,Old,caf61
0,e4,0.36356236800624386,True,Old,caf61
0,e4,0.24106911760305483,True,Old,caf61
0,e4,0.5625556841355546,False,Old,caf61
0,e4,0.32073136921373147,True,Old,caf61
0,e4,0.3297789815281138,True,Old,caf61
0,e4,0.6310250865014897,True,Old,caf61
0,e4,0.216300824386769,True,Old,caf61
0,e4,0.18501640549858545,True,Old,caf61
0,e4,0.22572596391923705,True,Old,caf61
0,e4,0.2059430873324073,True,Old,caf61
0,e4,0.12933416292096545,True,Old,caf61
0,e4,0.29399896798061453,True,Old,caf61
0,e4,0.19024330776284137,True,Old,caf61
0,e4,0.11347503437597606,True,Old,caf61
0,e4,0.07441601903454198,True,Old,caf61
0,e4,0.18856221185009558,False,Old,caf61
0,e4,0.07614907212439537,True,Old,caf61
0,e4,0.1489770008779281,True,Old,caf61
0,e4,0.20044465209281315,True,Old,caf61
0,e4,0.2108075192758463,False,Old,caf61
0,e4,0.3011670823871313,False,Old,caf61
0,e4,0.2353759838925622,True,Old,caf61
0,e4,0.0035057403700100576,True,Old,caf61
0,e4,0.23025156323677942,True,Old,caf61
0,e4,0.10824869831803419,True,Old,caf61
0,e4,0.01796808938676664,True,Old,caf61
0,e4,0.01840208501387086,True,Old,caf61
0,e4,0.04287024716646681,True,Old,caf61
0,e4,0.08200579682134701,True,Old,caf61
0,e4,0.04026411657800577,True,Old,caf61
0,e4,0.08730601241488478,False,Old,caf61
0,e4,0.01901321307715298,True,Old,caf61
0,e4,0.07505770557282498,True,Old,caf61
0,e4,0.1669587065535163,True,Old,caf61
0,e4,0.13473791985445494,False,Old,caf61
0,e4,0.19783420758134307,False,Old,caf61
0,e4,0.19548520930493218,False,Old,caf61
0,e4,0.23525687645970406,True,Old,caf61
0,e4,0.043132172849169814,False,Old,caf61
0,e4,0.0766761811277874,True,Old,caf61
0,e4,0.0955697916176863,True,Old,caf61
0,e4,0.024175519957676528,True,Old,caf61
0,e4,0.07492659185823247,True,Old,caf61
0,e4,0.0938669413942701,True,Old,caf61
0,e4,0.1273319946823397,True,Old,caf61
0,e4,0.2045273073209697,True,Old,caf61
0,e4,0.29199613725539275,True,Old,caf61
0,e4,0.07816577547756753,True,Old,caf61
0,e4,0.13801178469942021,False,Old,caf61
0,e4,0.05415641350334921,True,Old,caf61
0,e4,0.07628054965332876,True,Old,caf61
0,e4,0.13867960189641781,True,Old,caf61
0,e4,0.3176685259088001,False,Old,caf61
0,e4,0.1389731719122964,False,Old,caf61
0,e4,0.07470029548355828,True,Old,caf61
0,e4,0.11386434526755096,True,Old,caf61
0,e4,0.19918404061677197,True,Old,caf61
0,e4,0.12354026242769645,True,Old,caf61
0,e4,0.11832927850947361,True,Old,caf61
0,e4,0.18689161558962875,False,Old,caf61
0,e4,0.10089276122032742,True,Old,caf61
0,e4,0.20692834501920299,False,Old,caf61
0,e4,0.10253374738062271,True,Old,caf61
0,e4,0.1758941947140391,True,Old,caf61
0,e4,0.1459274771434449,True,Old,caf61
0,e4,0.052812070221472496,True,Old,caf61
0,e4,0.2894988714810358,True,Old,caf61
0,e4,0.10488268779540233,True,Old,caf61
0,e4,0.10542235034223868,True,Old,caf61
0,e4,0.09291615923921404,True,Old,caf61
0,e4,0.08556113944422994,True,Old,caf61
0,e4,0.02168600223731998,True,Old,caf61
0,e4,0.09719421256135874,True,Old,caf61
0,e4,0.04143615012878876,True,Old,caf61
0,e4,0.16184866357829786,True,Old,caf61
0,e4,0.4132192298075177,False,Old,caf61
0,e4,0.027957600050013465,True,Old,caf61
0,e4,0.03160921405764516,False,Old,caf61
0,e4,0.33742425895615047,True,Old,caf61
0,e4,0.1774055906786387,False,Old,caf61
0,e4,0.3895763065487188,True,Old,caf61
0,e4,0.1599167721300967,True,Old,caf61
0,e4,0.1342593940277399,True,Old,caf61
0,e4,0.1685633122928687,True,Old,caf61
0,e4,0.01112278484635687,True,Old,caf61
0,e4,0.0685050699996177,True,Old,caf61
0,e4,0.21505851120067643,False,Old,caf61
0,e4,0.1699499956214705,True,Old,caf61
0,e4,0.23893927077961763,True,Old,caf61
0,e4,0.09795568328536608,True,Old,caf61
0,e4,0.05499328207003984,True,Old,caf61
0,e4,0.08540803057743984,True,Old,caf61
0,e4,0.04751400337377687,True,Old,caf61
0,e4,0.034167191892714,True,Old,caf61
0,e4,0.07772552290178569,True,Old,caf61
0,e4,0.0764740438395477,True,Old,caf61
0,e4,0.04986745189956432,True,Old,caf61
0,e4,0.19058405497664954,True,Old,caf61
0,e4,0.2703702354029369,True,Old,caf61
0,e4,0.1244214224178366,True,Old,caf61
0,e4,0.04139120346833347,False,Old,caf61
0,e4,0.051342278285884335,True,Old,caf61
0,e4,0.027422288766102865,True,Old,caf61
0,e4,0.05487889399035839,True,Old,caf61
0,e4,0.06531849479953622,True,Old,caf61
0,e4,0.03578088424918224,True,Old,caf61
0,e4,0.06436950014175635,True,Old,caf61
0,e4,0.08246203177315681,True,Old,caf61
0,e4,0.11380274209969121,True,Old,caf61
0,e4,0.04977474728112319,True,Old,caf61
0,e4,0.07733886861882677,False,Old,caf61
0,e4,0.3099152748081777,False,Old,caf61
0,e4,0.18357036322457376,True,Old,caf61
0,e4,0.38648395649877965,False,Old,caf61
0,e4,0.10342402129036055,True,Old,caf61
0,e4,0.005960039940370754,True,Old,caf61
0,e4,0.03846424772281831,True,Old,caf61
0,e4,0.054168222276140154,True,Old,caf61
0,e4,0.08951325716436465,False,Old,caf61
0,e4,0.1705849217476043,False,Old,caf61
0,e4,0.13494232738567313,True,Old,caf61
0,e4,0.13247554755527546,True,Old,caf61
0,e4,0.18360875027168277,True,Old,caf61
0,e4,0.12141722671149835,True,Old,caf61
0,e4,0.07971985786589975,True,Old,caf61
0,e4,0.049589826369458745,True,Old,caf61
0,e4,0.09972391843606809,True,Old,caf61
0,e4,0.07617789761728777,True,Old,caf61
0,e4,0.13345578539292013,True,Old,caf61
0,e4,0.14527837547306532,True,Old,caf61
0,e4,0.05865090853522048,True,Old,caf61
0,e4,0.0009096932778165367,True,Old,caf61
0,e4,0.10709800015090187,True,Old,caf61
0,e4,0.09987108397835942,True,Old,caf61
0,e4,0.1355534482232328,True,Old,caf61
0,e4,0.09209618930843466,True,Old,caf61
0,e4,0.01548684752997942,False,Old,caf61
0,e4,0.08407056925950762,True,Old,caf61
0,e4,0.023411761343476334,True,Old,caf61
0,e4,0.14442951810849092,True,Old,caf61
0,e4,0.0039424905514902076,True,Old,caf61
0,e4,0.13797717747418048,True,Old,caf61
0,e4,0.02049522935224668,True,Old,caf61
0,e4,0.02641243036487051,True,Old,caf61
0,e4,0.12842318240889838,False,Old,caf61
0,e4,0.058318830682955625,True,Old,caf61
0,e4,0.09849054860792061,True,Old,caf61
0,e4,0.04635951742468292,True,Old,caf61
0,e4,0.5019592766081347,True,Old,caf61
0,e4,0.6238650810970825,True,Old,caf61
0,e4,0.1357856032810396,True,Old,caf61
0,e4,0.10836243169292947,True,Old,caf61
0,e4,0.04679751534830623,True,Old,caf61
0,e4,0.04251388750286256,True,Old,caf61
0,e4,0.1841455140669095,False,Old,caf61
0,e4,0.06380706136482561,False,Old,caf61
0,e4,0.053738173872446726,True,Old,caf61
0,e4,0.0666748437166349,True,Old,caf61
0,e4,0.015130736649739962,True,Old,caf61
0,e4,0.04577749853613633,True,Old,caf61
0,e4,0.5335657942937528,True,Old,caf61
0,e4,0.9512361953075683,True,Old,caf61
0,e4,0.28093773399514177,False,Old,caf61
0,e4,1.4254993715186413,True,Old,caf61
0,e4,0.34046948534351396,True,Old,caf61
0,e4,0.06140474634036397,False,Old,caf61
0,e4,0.06620249370345221,False,Old,caf61
0,e4,0.04398812871862168,True,Old,caf61
0,e4,0.028395190071324405,True,Old,caf61
0,e4,0.07835766421818913,True,Old,caf61
0,e4,0.031023165372575212,True,Old,caf61
0,e4,0.1525932071826428,False,Old,caf61
0,e4,0.10609193356024993,True,Old,caf61
0,e4,0.1697983458006671,False,Old,caf61
0,e4,0.20861948823567555,True,Old,caf61
0,e4,0.05002151096029839,True,Old,caf61
0,e4,0.0013225155611411576,True,Old,caf61
0,e4,0.03838173297360914,True,Old,caf61
0,e4,0.1714407254982322,True,Old,caf61
0,e4,0.012445395522850733,True,Old,caf61
0,e4,0.05310977073717571,True,Old,caf61
0,e4,0.017485829762865057,True,Old,caf61
0,e4,0.29882317380384293,False,Old,caf61
0,e4,0.1467915536604245,True,Old,caf61
0,e4,0.16003728440384157,True,Old,caf61
0,e4,0.1368486995284275,False,Old,caf61
0,e4,0.18117491826491006,False,Old,caf61
0,e4,0.1443470853580069,True,Old,caf61
0,e4,0.01606024059823108,True,Old,caf61
0,e4,0.10044135773191187,True,Old,caf61
0,e4,0.07602077828355491,True,Old,caf61
0,e4,0.12655886555135387,True,Old,caf61
0,e4,0.18751777133122505,True,Old,caf61
0,e4,0.10022850196597055,True,Old,caf61
0,e4,0.264373959963794,True,Old,caf61
0,e4,0.1323642349477201,True,Old,caf61
0,e4,0.05876134057726001,True,Old,caf61
0,e4,0.05903158156098964,True,Old,caf61
0,e4,0.08374285292145256,True,Old,caf61
0,e4,0.10261396293740321,True,Old,caf61
0,e4,0.01037379878800282,True,Old,caf61
0,e4,0.0818049512637935,True,Old,caf61
0,e4,0.0750218553498041,True,Old,caf61
